926,04/25/2012,$2999.01
052,02/28/2005,$7008.22
375,10/25/2058,$5710.47
821,01/12/2014,$1612.91
185,06/28/1965,$7337.37
819,12/11/1909,$3914.72
933,03/15/1923,$5858.40
829,10/04/1962,$8889.11
630,11/21/1925,$3515.11
830,02/10/2034,$3162.36
842,10/17/2026,$6942.12
646,12/31/2059,$997.40
912,07/29/2011,$2940.18
839,07/04/1908,$8904.04
363,01/05/2004,$658.70
492,03/17/1971,$2490.13
036,01/21/1961,$1959.59
356,06/01/1952,$3418.66
289,04/07/2057,$6339.90
415,01/21/1991,$7327.92
256,02/14/2027,$4580.27
967,12/09/2011,$854.57
883,08/11/2002,$3422.55
963,03/17/1972,$8032.81
063,12/15/1936,$1191.89
910,05/28/1936,$3488.59
642,01/06/1905,$6927.08
516,11/08/1998,$1192.92
199,09/25/1900,$2211.20
692,06/16/2053,$5593.02
031,07/19/2044,$9294.52
573,08/22/2019,$4299.63
916,11/15/1909,$8548.28
561,06/27/1902,$8061.08
042,06/18/1940,$4665.19
603,02/22/1973,$9681.07
764,01/13/1943,$9014.32
097,11/24/1969,$9675.70
715,11/05/2036,$9090.28
624,06/25/1971,$2692.47
768,06/04/1994,$291.09
063,12/22/2031,$8862.44
348,12/02/1937,$6441.58
608,05/20/1959,$8955.19
214,06/15/1947,$2898.13
578,08/13/2041,$5007.28
998,01/27/2012,$1731.30
517,09/19/1947,$2866.22
044,04/16/2058,$593.54
850,01/12/2009,$714.49
328,03/25/2064,$7674.19
439,11/14/1900,$7870.06
796,09/24/1911,$6693.26
589,09/17/1942,$4066.23
135,07/23/1980,$5367.40
246,01/09/1949,$8936.69
351,05/05/2050,$8812.81
698,01/20/2011,$6332.88
298,01/18/2020,$658.18
774,08/07/1921,$9995.05
349,06/24/1901,$1829.93
588,07/26/2047,$2457.47
123,04/01/2050,$3564.27
990,11/06/1930,$7179.85
779,10/04/2018,$7026.01
446,04/12/2048,$1306.32
946,12/24/1973,$3064.34
808,05/24/1973,$9199.13
898,05/15/1986,$1310.02
139,05/25/1994,$2623.89
829,08/24/2021,$9155.19
353,08/08/1981,$9008.45
444,03/12/1946,$1635.82
063,11/27/1940,$8418.00
015,05/21/1942,$2253.22
778,08/15/1991,$7668.84
658,11/18/1901,$4530.06
196,12/11/1990,$1682.35
653,02/28/2052,$128.53
865,12/12/1975,$5632.98
765,11/04/1992,$8745.57
672,12/14/2020,$8633.73
215,11/27/2027,$4173.46
034,08/21/2003,$6526.80
653,01/08/2020,$2072.79
170,05/22/2025,$8009.04
947,12/28/2054,$5003.35
879,09/15/1904,$9788.25
765,03/17/1989,$9173.15
102,03/22/1958,$1186.89
373,09/25/2038,$7820.49
800,10/11/1968,$7395.36
537,02/20/2051,$4787.57
297,11/10/1970,$250.76
778,08/20/2000,$2228.87
154,11/24/2028,$5977.55
774,06/08/1909,$4997.79
118,11/17/2014,$215.04
164,05/29/1933,$1556.03
068,02/23/1904,$7524.98
756,11/13/1952,$5271.08
267,11/02/1952,$6323.25
487,03/08/1913,$4074.23
911,03/30/1977,$6267.77
348,01/03/2046,$7002.32
860,04/28/1995,$9146.00
644,12/04/1970,$6250.77
177,01/25/1943,$328.37
850,05/06/2016,$1080.69
856,03/10/1914,$5934.33
579,02/21/2061,$9153.71
988,10/13/2061,$6273.97
752,05/17/1902,$6432.35
232,10/20/1945,$2972.00
279,05/24/2010,$6049.19
642,05/27/1960,$7164.86
373,05/26/1975,$5280.70
814,02/15/2046,$515.41
016,05/21/1903,$8242.56
300,11/03/1901,$5108.04
486,01/04/2020,$4923.44
705,12/11/1949,$7020.32
147,09/02/1915,$3058.56
440,06/15/2014,$1973.51
972,12/11/1939,$2188.58
319,11/13/1926,$1229.38
334,05/30/1972,$1619.51
620,12/18/1968,$7854.82
459,12/26/2044,$576.67
799,12/25/1942,$1751.94
457,12/15/1936,$4271.04
466,04/11/1951,$6334.70
619,09/24/2015,$8926.38
511,04/18/2045,$2587.70
735,02/08/1929,$7467.29
347,06/13/1905,$4194.36
926,11/21/1948,$5873.67
378,03/18/1912,$9914.43
573,03/24/2037,$8301.37
512,06/20/2049,$3267.68
014,07/17/2038,$4520.78
781,12/14/2027,$9608.70
948,08/15/2069,$5188.18
829,11/27/2041,$7781.27
984,09/24/2022,$9774.37
943,07/13/2044,$6413.91
379,02/27/1980,$2120.55
392,06/14/1906,$2318.43
804,03/20/1947,$9502.14
711,11/15/2006,$2103.63
184,12/30/2029,$9038.82
671,08/07/1975,$590.79
516,01/16/1913,$9369.09
829,08/23/1900,$7211.81
641,01/18/2014,$617.79
762,07/26/1914,$5593.47
815,03/23/1933,$1813.89
093,12/11/1920,$7346.95
550,03/22/1915,$9598.05
657,04/16/1908,$529.72
180,12/05/1984,$9544.26
751,09/01/2024,$9180.33
280,06/21/2016,$784.21
213,09/06/2000,$7770.12
687,02/01/2033,$1423.62
844,06/01/1963,$2292.05
079,09/24/1969,$732.14
955,12/20/1968,$8606.87
226,09/09/2019,$3381.38
162,12/20/1947,$9011.96
040,06/04/2051,$6613.05
952,08/18/1946,$403.60
464,07/26/2037,$7097.36
791,08/18/1907,$8866.88
189,07/09/2038,$9841.22
888,08/19/1923,$4250.02
947,10/25/1996,$8597.47
195,01/07/1970,$7951.33
498,05/17/1914,$4328.88
290,10/30/1909,$2140.28
514,09/10/1929,$2305.49
233,02/09/1977,$7286.31
372,06/09/1995,$8793.92
893,06/25/2011,$90.53
609,01/24/1957,$59.76
847,10/29/2020,$5988.18
716,05/18/1950,$9862.67
310,06/18/1925,$4292.94
852,03/08/1959,$9476.34
019,02/18/2034,$7542.45
492,01/27/1957,$6364.30
744,12/07/2064,$8419.56
217,06/04/1930,$7522.90
409,04/21/1971,$6662.96
417,11/16/2000,$8508.64
123,01/17/1943,$9596.26
641,06/14/2023,$690.96
564,10/20/2028,$6032.08
048,07/14/1998,$1088.47
024,07/10/1984,$4142.56
849,12/28/2039,$6886.81
718,05/26/2011,$3899.03
909,02/23/1976,$3502.85
896,07/28/2043,$3296.48
081,05/10/2069,$6010.17
132,07/27/1998,$70.21
784,04/22/1993,$9702.89
685,07/15/1925,$5094.28
636,07/13/2018,$3732.78
992,03/23/2037,$9885.44
258,07/13/1933,$3762.86
465,10/28/1968,$6761.17
152,04/26/2069,$3364.14
529,05/23/2008,$440.54
857,06/17/2031,$1642.70
245,02/04/1918,$8820.97
654,08/11/1900,$5838.53
389,11/23/2043,$8803.06
288,09/14/1949,$9210.12
160,09/09/2060,$1120.18
096,03/16/1927,$2762.37
879,10/22/1979,$479.90
382,01/01/1916,$8527.49
061,02/15/1902,$3141.81
721,06/17/1925,$7523.94
396,03/29/1977,$5036.03
888,04/28/1981,$647.45
375,01/09/2022,$9337.03
798,04/05/2025,$3634.46
872,09/30/2037,$9366.71
925,01/29/1987,$5867.65
221,11/20/2059,$9798.36
335,10/26/2003,$9088.02
152,08/04/1955,$4819.06
173,04/07/2023,$3820.87
681,12/11/1917,$5354.15
994,06/26/1952,$2619.01
968,12/14/1961,$8401.64
048,12/13/2063,$6336.90
026,08/10/1943,$8464.48
164,12/20/1984,$5023.11
539,02/26/2065,$7519.37
636,11/05/2057,$6536.16
178,05/07/1995,$1864.33
144,01/19/2052,$8487.65
847,12/31/2026,$4319.04
201,05/31/1984,$6279.98
548,05/30/2029,$2844.46
911,12/29/1965,$2724.04
357,12/05/1919,$7526.27
861,01/11/1999,$2677.03
835,01/29/2017,$7155.16
728,04/11/1951,$9119.98
130,11/02/1915,$1230.22
581,06/09/2048,$4124.35
478,07/15/1989,$9404.13
564,04/16/2014,$6332.90
941,10/16/1915,$7972.77
766,03/04/1909,$3565.72
301,02/20/2028,$9537.07
390,03/17/2025,$5726.80
108,12/12/2070,$8427.19
851,01/28/1963,$4178.35
376,11/16/1937,$2278.43
875,07/02/1956,$6555.54
551,06/07/2054,$1050.14
812,12/27/1995,$5783.52
308,06/22/1958,$2261.39
255,01/26/1934,$2425.01
959,05/28/1995,$2006.44
216,12/11/2026,$7715.55
469,08/01/2042,$8544.84
630,01/18/1967,$2948.18
773,01/24/2016,$8989.54
466,12/27/1959,$3625.77
979,03/13/2068,$2355.89
387,07/24/2040,$133.90
867,10/12/2007,$2993.62
413,04/21/1917,$2557.00
474,06/10/2004,$8278.96
348,01/29/1966,$450.92
379,08/26/1932,$4372.36
763,06/11/1975,$2929.16
217,08/19/2057,$8446.18
029,03/13/2040,$7346.52
337,05/16/2033,$9131.45
